"","Timestamp","Value"
"185",2019-08-26 14:33:00,16700
"186",2019-08-27 07:12:00,34500
"187",2019-08-28 07:14:00,16700
"188",2019-08-29 10:07:00,24900
"189",2019-08-30 06:38:00,36500
"190",2019-08-31 06:31:00,68700
"191",2019-09-01 10:08:00,8200
"192",2019-09-02 13:29:00,6050
"193",2019-09-03 08:21:00,4200
"194",2019-09-04 13:30:00,13300
"195",2019-09-05 12:40:00,6700
"196",2019-09-06 08:45:00,6570
"197",2019-09-07 10:17:00,4400
"198",2019-09-08 08:24:00,4880
"199",2019-09-09 08:18:00,4870
"200",2019-09-10 07:32:00,9590
"201",2019-09-11 22:14:00,28500
"202",2019-09-12 13:17:00,20100
"203",2019-09-13 02:24:00,30800
"204",2019-09-14 14:02:00,19400
"205",2019-09-15 10:17:00,15000
"206",2019-09-16 07:16:00,18500
"207",2019-09-17 08:15:00,19900
"208",2019-09-18 08:31:00,16700
"209",2019-09-19 06:31:00,61300
"210",2019-09-20 08:41:00,38700
"211",2019-09-21 15:03:00,38700
"212",2019-09-22 10:11:00,16600
"213",2019-09-23 08:31:00,26100
"214",2019-09-24 06:59:00,17200
"215",2019-09-25 08:34:00,19600
"216",2019-09-26 10:24:00,27000
"217",2019-09-27 14:36:00,15200
"218",2019-09-28 13:07:00,9330
"219",2019-09-29 15:09:00,5540
"220",2019-09-30 13:19:00,7270
"221",2019-10-01 07:47:00,6500
"222",2019-10-02 12:22:00,6380
"223",2019-10-03 07:41:00,6600
"224",2019-10-04 10:08:00,8160
"225",2019-10-05 10:13:00,11400
"226",2019-10-06 15:05:00,7760
"227",2019-10-07 14:07:00,9590
"228",2019-10-08 06:42:00,9080
"229",2019-10-09 10:04:00,11800
"230",2019-10-10 13:06:00,30800
"231",2019-10-11 14:25:00,38700
"232",2019-10-12 07:14:00,46100
"233",2019-10-13 14:18:00,24900
"234",2019-10-14 06:37:00,21400
"235",2019-10-15 11:17:00,54800
"236",2019-10-16 11:15:00,54800
"237",2019-10-17 13:22:00,29100
"238",2019-10-18 13:07:00,32600
"239",2019-10-19 12:26:00,13100
"240",2019-10-20 09:54:00,15500
"241",2019-10-21 18:04:00,23800
"242",2019-10-22 06:37:00,28500
"243",2019-10-23 12:33:00,24000
"244",2019-10-24 14:06:00,21000
"245",2019-10-25 11:11:00,14600
"246",2019-10-26 14:11:00,8160
"247",2019-10-27 10:28:00,4260
"248",2019-10-28 14:41:00,10200
"249",2019-10-29 06:51:00,8860
"250",2019-10-30 08:06:00,26100
"251",2019-10-31 07:42:00,8420
"252",2019-11-01 11:04:00,9320
"253",2019-11-02 10:21:00,9060
"254",2019-11-03 09:25:00,7850
"255",2019-11-04 11:28:00,8570
"256",2019-11-05 12:09:00,11400
"257",2019-11-06 11:46:00,13500
"258",2019-11-07 11:24:00,12000
"259",2019-11-08 08:53:00,8840
"260",2019-11-09 11:21:00,9600
"261",2019-11-10 15:05:00,12000
"262",2019-11-11 13:11:00,6370
"263",2019-11-12 13:05:00,10700
"264",2019-11-13 09:12:00,15300
"265",2019-11-14 11:20:00,13800
"266",2019-11-15 09:22:00,7330
"267",2019-11-16 07:39:00,13700
"268",2019-11-17 14:10:00,15600
"269",2019-11-18 11:36:00,17200
"270",2019-11-19 07:38:00,27600
"271",2019-11-20 06:45:00,48800
"272",2019-11-21 07:42:00,36500
"273",2019-11-22 10:09:00,19900
"274",2019-11-23 14:11:00,11200
"275",2019-11-24 13:40:00,7540
"276",2019-11-25 09:26:00,8820
"277",2019-11-26 15:10:00,10100
"278",2019-11-27 11:30:00,9340
"279",2019-11-28 12:04:00,8450
"280",2019-11-29 06:32:00,10500
"281",2019-11-30 13:11:00,6570
"282",2019-12-01 12:24:00,6240
"283",2019-12-02 14:03:00,10500
"284",2019-12-03 06:40:00,8570
"285",2019-12-04 07:40:00,13000
"286",2019-12-05 08:33:00,10800
"287",2019-12-06 14:23:00,10700
"288",2019-12-07 11:15:00,5290
"289",2019-12-08 09:05:00,7670
"290",2019-12-09 13:16:00,8800
"291",2019-12-10 06:34:00,11400
"292",2019-12-11 07:42:00,8330
"293",2019-12-12 14:13:00,13800
"294",2019-12-13 09:20:00,7430
"295",2019-12-14 13:18:00,7380
"296",2019-12-15 14:06:00,7540
"297",2019-12-16 07:13:00,6270
"298",2019-12-17 13:32:00,12200
"299",2019-12-18 12:33:00,10800
"300",2019-12-19 09:25:00,7800
"301",2019-12-20 10:23:00,8200
"302",2019-12-21 11:23:00,17800
"303",2019-12-22 09:13:00,8570
"304",2019-12-23 08:24:00,8800
"305",2019-12-24 06:25:00,8820
"306",2019-12-25 13:17:00,7170
"307",2019-12-26 13:12:00,9880
"308",2019-12-27 09:16:00,22800
"309",2019-12-28 06:49:00,34500
"310",2019-12-29 09:53:00,14400
"311",2019-12-30 08:21:00,10500
"312",2019-12-31 10:14:00,15200
"313",2020-01-01 07:02:00,19900
"314",2020-01-02 12:02:00,10900
"315",2020-01-03 13:11:00,14800
"316",2020-01-04 13:16:00,6830
"317",2020-01-05 13:17:00,5370
"318",2020-01-06 14:51:00,9330
"319",2020-01-07 07:42:00,9590
"320",2020-01-08 11:08:00,41100
"321",2020-01-09 10:10:00,9320
"322",2020-01-10 12:06:00,7590
"323",2020-01-11 11:35:00,9060
"324",2020-01-12 11:04:00,4790
"325",2020-01-13 13:04:00,4640
"326",2020-01-14 14:17:00,6500
"327",2020-01-15 09:13:00,6820
"328",2020-01-16 07:22:00,6770
"329",2020-01-17 07:20:00,6910
"330",2020-01-18 06:18:00,8820
"331",2020-01-19 13:37:00,10800
"332",2020-01-20 07:45:00,12600
"333",2020-01-21 12:38:00,11100
"334",2020-01-22 14:08:00,8780
"335",2020-01-23 14:32:00,9590
"336",2020-01-24 06:38:00,13200
"337",2020-01-25 09:21:00,5650
"338",2020-01-26 10:38:00,4570
"339",2020-01-27 09:24:00,5940
"340",2020-01-28 12:13:00,7540
"341",2020-01-29 13:33:00,8550
"342",2020-01-30 15:00:00,8550
"343",2020-01-31 08:24:00,10100
"344",2020-02-01 10:21:00,6240
"345",2020-02-02 11:19:00,6630
"346",2020-02-03 11:21:00,6200
"347",2020-02-04 15:09:00,9330
"348",2020-02-05 13:27:00,13300
"349",2020-02-06 12:07:00,11400
"350",2020-02-07 08:05:00,14800
"351",2020-02-08 11:15:00,12500
"352",2020-02-09 09:44:00,10100
"353",2020-02-10 13:54:00,17200
"354",2020-02-11 15:04:00,15400
"355",2020-02-12 11:31:00,12700
"356",2020-02-13 14:06:00,27200
"357",2020-02-14 13:29:00,18500
"358",2020-02-15 09:04:00,19600
"359",2020-02-16 06:45:00,9100
"360",2020-02-18 06:39:00,12800
"361",2020-02-19 15:04:00,12800
"362",2020-02-20 14:24:00,14200
"363",2020-02-21 06:34:00,19400
"364",2020-02-22 14:09:00,14400
"365",2020-02-23 10:29:00,6310
"366",2020-02-24 14:24:00,10400
"367",2020-02-25 12:08:00,9880
"368",2020-02-26 11:05:00,8800
"369",2020-02-27 07:17:00,10500
"370",2020-02-28 15:03:00,15600
"371",2020-02-29 08:17:00,12000
"372",2020-03-01 06:38:00,5830
"373",2020-03-02 08:29:00,4100
"374",2020-03-03 13:35:00,8800
"375",2020-03-04 11:12:00,8600
"376",2020-03-05 15:06:00,10200
"377",2020-03-06 10:16:00,4140
"378",2020-03-07 11:20:00,3360
"379",2020-03-08 13:45:00,2180
"380",2020-03-09 06:43:00,6500
"381",2020-03-10 08:10:00,4040
"382",2020-03-11 14:41:00,4570
"383",2020-03-12 09:26:00,5650
"384",2020-03-13 14:08:00,6440
"385",2020-03-14 00:00:00,8800
"386",2020-03-15 13:50:00,7540
