"","Timestamp","Value"
"446",2019-05-03 09:20:00,11700
"447",2019-05-04 14:59:00,17200
"448",2019-05-05 12:13:00,7270
"449",2019-05-06 09:15:00,7490
"450",2019-05-07 14:12:00,11400
"451",2019-05-08 11:11:00,9330
"452",2019-05-09 12:37:00,11400
"453",2019-05-10 13:21:00,13800
"454",2019-05-11 08:29:00,6130
"455",2019-05-12 13:20:00,8160
"456",2019-05-13 08:31:00,6760
"457",2019-05-14 13:25:00,8130
"458",2019-05-15 15:04:00,5290
"459",2019-05-16 10:23:00,8020
"460",2019-05-17 11:33:00,8820
"461",2019-05-18 08:28:00,9060
"462",2019-05-19 12:06:00,5380
"463",2019-05-20 14:17:00,8390
"464",2019-05-21 10:16:00,6970
"465",2019-05-22 13:29:00,5630
"466",2019-05-23 11:16:00,12500
"467",2019-05-24 14:41:00,10200
"468",2019-05-25 14:04:00,5760
"469",2019-05-26 12:05:00,4500
"470",2019-05-27 13:38:00,8890
"471",2019-05-28 12:08:00,9340
"472",2019-05-29 08:10:00,10500
"473",2019-05-30 14:05:00,12700
"474",2019-05-31 08:36:00,12300
"475",2019-06-01 13:39:00,10400
"476",2019-06-02 12:20:00,9590
"477",2019-06-03 14:16:00,16700
"478",2019-06-04 10:27:00,14200
"479",2019-06-05 07:34:00,24800
"480",2019-06-06 07:17:00,16200
"481",2019-06-07 06:30:00,13100
"482",2019-06-08 14:16:00,12200
"483",2019-06-09 12:16:00,6220
"484",2019-06-10 10:10:00,9340
"485",2019-06-11 14:22:00,13800
"486",2019-06-12 15:06:00,7330
"487",2019-06-13 08:13:00,12900
"488",2019-06-14 12:05:00,10800
"489",2019-06-15 09:01:00,21400
"490",2019-06-16 09:18:00,17800
"491",2019-06-17 10:12:00,8820
"492",2019-06-18 08:39:00,21900
"493",2019-06-19 06:35:00,15000
"494",2019-06-20 14:48:00,24800
"495",2019-06-21 13:36:00,14400
"496",2019-06-22 12:05:00,10800
"497",2019-06-23 06:34:00,10500
"498",2019-06-24 07:38:00,9320
"499",2019-06-24 10:53:00,8570
"500",2019-06-24 12:57:00,8890
"501",2019-06-25 07:47:00,9060
"502",2019-06-25 10:59:00,12200
"503",2019-06-25 13:02:00,15500
"504",2019-06-26 07:20:00,8600
"505",2019-06-27 07:38:00,20500
"506",2019-06-27 11:04:00,17200
"507",2019-06-27 13:18:00,13300
"508",2019-06-28 07:27:00,16600
"509",2019-06-28 11:08:00,6840
"510",2019-06-28 13:15:00,10100
"511",2019-06-29 15:06:00,16600
"512",2019-06-30 07:23:00,13700
"513",2019-07-01 07:42:00,16200
"514",2019-07-01 11:02:00,9590
"515",2019-07-01 13:03:00,15800
"516",2019-07-02 07:22:00,16600
"517",2019-07-02 11:07:00,13500
"518",2019-07-02 13:00:00,14800
"519",2019-07-03 10:18:00,15600
"520",2019-07-04 11:25:00,9320
"521",2019-07-05 07:07:00,9080
"522",2019-07-06 14:06:00,18500
"523",2019-07-07 09:25:00,11000
"524",2019-07-08 07:35:00,21900
"525",2019-07-08 11:03:00,9930
"526",2019-07-08 13:08:00,12200
"527",2019-07-09 14:06:00,43500
"528",2019-07-10 07:33:00,48800
"529",2019-07-10 11:08:00,17800
"530",2019-07-10 12:57:00,24900
"531",2019-07-11 07:32:00,21000
"532",2019-07-11 10:58:00,26000
"533",2019-07-11 12:56:00,27600
"534",2019-07-12 07:29:00,14400
"535",2019-07-12 11:00:00,10800
"536",2019-07-12 13:00:00,22800
"537",2019-07-13 10:21:00,13300
"538",2019-07-14 07:35:00,10500
"539",2019-07-14 11:05:00,6910
"540",2019-07-14 13:04:00,8330
"541",2019-07-15 07:35:00,10200
"542",2019-07-15 11:03:00,9600
"543",2019-07-15 13:00:00,8570
"544",2019-07-16 06:44:00,30800
"545",2019-07-17 07:09:00,15800
"546",2019-07-18 07:29:00,22500
"547",2019-07-18 11:06:00,14200
"548",2019-07-18 13:02:00,17200
"549",2019-07-19 13:15:00,14400
"550",2019-07-20 07:28:00,11800
"551",2019-07-20 11:09:00,9100
"552",2019-07-20 13:05:00,15000
"553",2019-07-21 06:43:00,11100
"554",2019-07-22 07:27:00,9330
"555",2019-07-22 10:57:00,10400
