"","","file.avg"
"650","2019-10-13 14:18:00",NA
"651","2019-10-14 06:37:00",NA
"652","2019-10-15 11:17:00","4.14"
"653","2019-10-16 11:15:00",NA
"654","2019-10-17 13:22:00","4.09"
"655","2019-10-18 13:07:00",NA
"656","2019-10-19 12:26:00","4.87"
"657","2019-10-20 09:54:00",NA
"658","2019-10-21 18:04:00",NA
"659","2019-10-22 06:37:00",NA
"660","2019-10-23 12:33:00",NA
"661","2019-10-24 14:06:00","4.21"
"662","2019-10-25 11:11:00",NA
"663","2019-10-26 14:11:00","5.38"
"664","2019-10-27 10:28:00",NA
"665","2019-10-28 14:41:00",NA
"666","2019-10-29 06:51:00",NA
"667","2019-10-30 08:06:00",NA
"668","2019-10-31 07:42:00",NA
"669","2019-11-01 11:04:00",NA
"670","2019-11-02 10:21:00","5.54"
"671","2019-11-03 09:25:00",NA
"672","2019-11-04 11:28:00",NA
"673","2019-11-05 12:09:00","5.53"
"674","2019-11-06 11:46:00",NA
"675","2019-11-07 11:24:00","4.41"
"676","2019-11-08 08:53:00",NA
"677","2019-11-09 11:21:00","5.26"
"678","2019-11-10 15:05:00",NA
"679","2019-11-11 13:11:00",NA
"680","2019-11-12 13:05:00","5.33"
"681","2019-11-13 09:12:00",NA
"682","2019-11-14 11:20:00","5.66"
"683","2019-11-15 09:22:00",NA
"684","2019-11-16 07:39:00",NA
"685","2019-11-17 14:10:00",NA
"686","2019-11-18 11:36:00",NA
"687","2019-11-19 07:38:00",NA
"688","2019-11-20 06:45:00","5.29"
"689","2019-11-21 07:42:00",NA
"690","2019-11-22 10:09:00",NA
"691","2019-11-23 14:11:00","4.21"
"692","2019-11-24 13:40:00",NA
"693","2019-11-25 09:26:00",NA
"694","2019-11-26 15:10:00","4.4"
"695","2019-11-27 11:30:00",NA
"696","2019-11-28 12:04:00","4.15"
"697","2019-11-29 06:32:00","4.15"
"698","2019-11-30 13:11:00","5.84"
"699","2019-12-01 12:24:00",NA
"700","2019-12-02 14:03:00",NA
"701","2019-12-03 06:40:00",NA
"702","2019-12-04 07:40:00","4.83"
"703","2019-12-05 08:33:00","4.58"
"704","2019-12-06 14:23:00",NA
"705","2019-12-07 11:15:00","4.66"
"706","2019-12-08 09:05:00",NA
"707","2019-12-09 13:16:00",NA
