"","Timestamp","Value"
"61",2019-06-08 14:30:00,107
"62",2019-06-09 12:28:00,56
"63",2019-06-10 10:18:00,83
"64",2019-06-11 14:34:00,73
"65",2019-06-12 15:18:00,147
"66",2019-06-13 08:23:00,101
"67",2019-06-14 12:14:00,172
"68",2019-06-15 09:09:00,133
"69",2019-06-16 09:26:00,517
"70",2019-06-17 10:26:00,60
"71",2019-06-18 08:48:00,194
"72",2019-06-19 06:48:00,135
"73",2019-06-20 15:00:00,79
"74",2019-06-21 13:52:00,172
"75",2019-06-22 12:17:00,51
"76",2019-06-23 06:44:00,21
"77",2019-06-24 12:30:00,56
"78",2019-06-25 07:13:00,58
"79",2019-06-26 07:29:00,88
"80",2019-06-27 10:12:00,70
"81",2019-06-28 09:21:00,60
"82",2019-06-29 15:16:00,62
"83",2019-06-30 07:33:00,62
"84",2019-07-01 07:20:00,53
"85",2019-07-02 09:22:00,58
"86",2019-07-03 10:28:00,87
"87",2019-07-04 11:39:00,60
"88",2019-07-05 07:16:00,66
"89",2019-07-06 14:14:00,82
"90",2019-07-07 09:19:00,72
"91",2019-07-08 07:19:00,111
"92",2019-07-09 14:13:00,102
"93",2019-07-10 15:04:00,115
"94",2019-07-11 15:07:00,86
"95",2019-07-12 14:06:00,144
"96",2019-07-13 10:30:00,124
"97",2019-07-14 15:03:00,62
"98",2019-07-15 09:09:00,42
"99",2019-07-16 06:52:00,102
"100",2019-07-17 07:20:00,178
"101",2019-07-18 07:04:00,91
"102",2019-07-19 13:24:00,99
"103",2019-07-20 08:21:00,156
"104",2019-07-21 06:54:00,54
"105",2019-07-22 15:11:00,104
"106",2019-07-23 06:43:00,96
"107",2019-07-24 10:07:00,69
"108",2019-07-25 14:10:00,75
"109",2019-07-26 09:26:00,80
"110",2019-07-27 13:31:00,75
"111",2019-07-28 06:53:00,66
"112",2019-07-29 07:10:00,115
"113",2019-07-30 12:33:00,54
"114",2019-07-31 06:42:00,123
"115",2019-08-01 09:17:00,156
"116",2019-08-02 13:19:00,110
"117",2019-08-03 13:11:00,57
"118",2019-08-04 14:39:00,41
"119",2019-08-05 10:30:00,56
"120",2019-08-06 08:52:00,114
"121",2019-08-07 11:20:00,102
"122",2019-08-08 23:21:00,219
"123",2019-08-09 00:20:00,172
"124",2019-08-10 01:14:00,162
"125",2019-08-11 11:46:00,147
"126",2019-08-12 13:29:00,276
"127",2019-08-13 08:26:00,162
"128",2019-08-14 08:55:00,308
"129",2019-08-15 07:31:00,156
"130",2019-08-16 08:51:00,206
"131",2019-08-17 15:17:00,118
"132",2019-08-18 10:30:00,178
"133",2019-08-19 10:23:00,101
"134",2019-08-20 09:33:00,126
"135",2019-08-21 11:31:00,105
"136",2019-08-22 14:32:00,178
"137",2019-08-23 07:46:00,111
"138",2019-08-24 09:18:00,101
"139",2019-08-25 06:40:00,46
"140",2019-08-26 14:52:00,45
"141",2019-08-27 07:23:00,127
"142",2019-08-28 07:25:00,84
"143",2019-08-29 10:30:00,72
"144",2019-08-30 06:46:00,114
"145",2019-08-31 06:37:00,126
"146",2019-09-01 10:12:00,108
"147",2019-09-02 13:35:00,54
"148",2019-09-03 08:26:00,99
"149",2019-09-04 13:35:00,66
"150",2019-09-05 12:44:00,48
"151",2019-09-06 08:49:00,88
"152",2019-09-07 10:21:00,62
"153",2019-09-08 08:28:00,197
"154",2019-09-09 08:23:00,60
"155",2019-09-10 07:35:00,142
"156",2019-09-11 22:17:00,88
"157",2019-09-12 13:22:00,86
"158",2019-09-13 02:28:00,111
"159",2019-09-14 14:07:00,86
"160",2019-09-15 10:22:00,115
"161",2019-09-16 07:20:00,184
"162",2019-09-17 08:21:00,127
"163",2019-09-18 08:37:00,148
"164",2019-09-19 06:36:00,345
"165",2019-09-20 08:47:00,387
"166",2019-09-21 15:07:00,387
"167",2019-09-22 10:15:00,548
"168",2019-09-23 08:35:00,548
"169",2019-09-24 07:06:00,199
"170",2019-09-25 08:40:00,96
"171",2019-09-26 10:30:00,26
"172",2019-09-27 14:42:00,32
"173",2019-09-28 13:10:00,22
"174",2019-09-29 15:13:00,24
"175",2019-09-30 13:26:00,26
"176",2019-10-01 07:53:00,162
"177",2019-10-02 12:26:00,28
"178",2019-10-03 07:47:00,75
"179",2019-10-04 10:12:00,86
"180",2019-10-05 10:20:00,99
"181",2019-10-06 15:10:00,52
"182",2019-10-07 14:12:00,56
"183",2019-10-08 06:48:00,128
"184",2019-10-09 10:07:00,67
"185",2019-10-10 13:13:00,105
"186",2019-10-11 14:30:00,72
"187",2019-10-12 07:19:00,222
"188",2019-10-13 14:24:00,101
"189",2019-10-14 06:42:00,101
"190",2019-10-15 11:20:00,140
"191",2019-10-16 11:20:00,158
"192",2019-10-17 13:26:00,99
"193",2019-10-18 13:11:00,105
"194",2019-10-19 12:30:00,79
"195",2019-10-20 10:01:00,96
"196",2019-10-21 18:09:00,70
"197",2019-10-22 06:41:00,194
"198",2019-10-23 12:42:00,99
"199",2019-10-24 14:10:00,62
"200",2019-10-25 11:15:00,64
"201",2019-10-26 14:15:00,57
"202",2019-10-27 10:33:00,105
"203",2019-10-28 14:44:00,88
"204",2019-10-29 06:58:00,148
"205",2019-10-30 08:11:00,194
"206",2019-10-31 07:46:00,161
"207",2019-11-01 11:11:00,96
"208",2019-11-02 10:26:00,488
"209",2019-11-03 09:30:00,96
"210",2019-11-04 11:33:00,96
"211",2019-11-05 12:16:00,167
"212",2019-11-06 11:49:00,125
"213",2019-11-07 11:28:00,59
"214",2019-11-08 08:59:00,488
"215",2019-11-09 11:26:00,206
"216",2019-11-10 15:09:00,108
"217",2019-11-11 13:16:00,119
"218",2019-11-12 13:10:00,167
"219",2019-11-13 09:16:00,231
"220",2019-11-14 11:25:00,225
"221",2019-11-15 09:27:00,185
"222",2019-11-16 07:48:00,548
"223",2019-11-17 14:14:00,101
"224",2019-11-18 11:39:00,96
"225",2019-11-19 07:43:00,488
"226",2019-11-20 06:48:00,411
"227",2019-11-21 07:44:00,308
"228",2019-11-22 10:13:00,201
"229",2019-11-23 14:14:00,104
"230",2019-11-24 13:44:00,96
"231",2019-11-25 09:29:00,225
"232",2019-11-26 15:14:00,75
"233",2019-11-27 11:35:00,80
"234",2019-11-28 12:12:00,99
"235",2019-11-29 06:38:00,124
"236",2019-11-30 15:14:00,101
"237",2019-12-01 12:29:00,68
"238",2019-12-02 14:09:00,62
"239",2019-12-03 06:44:00,120
"240",2019-12-04 07:44:00,133
"241",2019-12-05 08:37:00,98
"242",2019-12-06 14:28:00,56
"243",2019-12-07 12:14:00,73
"244",2019-12-08 09:08:00,196
"245",2019-12-09 13:19:00,83
"246",2019-12-10 06:39:00,156
"247",2019-12-11 07:49:00,142
"248",2019-12-12 14:16:00,84
"249",2019-12-13 09:25:00,185
"250",2019-12-14 13:22:00,135
"251",2019-12-15 14:10:00,101
"252",2019-12-16 07:16:00,201
"253",2019-12-17 13:39:00,82
"254",2019-12-18 12:37:00,111
"255",2019-12-19 09:29:00,133
"256",2019-12-20 10:28:00,101
"257",2019-12-21 11:29:00,276
"258",2019-12-22 09:21:00,127
"259",2019-12-23 08:28:00,326
"260",2019-12-24 06:29:00,148
"261",2019-12-25 13:20:00,110
"262",2019-12-26 13:17:00,133
"263",2019-12-27 09:21:00,114
"264",2019-12-28 06:54:00,152
"265",2019-12-29 09:58:00,87
"266",2019-12-30 08:26:00,124
"267",2019-12-31 10:18:00,86
"268",2020-01-01 07:08:00,81
"269",2020-01-02 12:09:00,86
"270",2020-01-03 13:18:00,75
"271",2020-01-04 13:20:00,45
"272",2020-01-05 13:21:00,72
"273",2020-01-06 14:56:00,79
"274",2020-01-07 07:46:00,83
"275",2020-01-08 11:12:00,102
"276",2020-01-09 10:15:00,78
"277",2020-01-10 12:11:00,34
"278",2020-01-11 11:39:00,36
"279",2020-01-12 11:07:00,58
"280",2020-01-13 13:08:00,31
"281",2020-01-14 14:21:00,27
"282",2020-01-15 09:18:00,90
"283",2020-01-16 07:25:00,99
"284",2020-01-17 07:24:00,66
"285",2020-01-18 06:22:00,89
"286",2020-01-19 13:41:00,88
"287",2020-01-20 07:49:00,141
"288",2020-01-21 12:42:00,60
"289",2020-01-22 14:12:00,47
"290",2020-01-23 14:36:00,133
"291",2020-01-24 06:41:00,120
"292",2020-01-25 09:26:00,71
"293",2020-01-26 10:41:00,48
"294",2020-01-27 09:28:00,79
"295",2020-01-28 12:16:00,59
"296",2020-01-29 13:36:00,91
"297",2020-01-30 15:04:00,48
"298",2020-01-31 08:27:00,54
"299",2020-02-01 10:25:00,43
"300",2020-02-02 11:24:00,51
"301",2020-02-03 11:25:00,52
"302",2020-02-04 15:12:00,161
"303",2020-02-05 13:30:00,81
"304",2020-02-06 12:11:00,50
"305",2020-02-07 08:09:00,88
"306",2020-02-08 11:19:00,70
"307",2020-02-09 09:47:00,88
"308",2020-02-10 13:59:00,152
"309",2020-02-11 15:07:00,101
"310",2020-02-12 11:36:00,55
"311",2020-02-13 14:09:00,74
"312",2020-02-14 13:34:00,88
"313",2020-02-15 09:07:00,91
"314",2020-02-16 06:49:00,41
"315",2020-02-18 06:43:00,133
"316",2020-02-19 15:06:00,152
"317",2020-02-20 14:27:00,91
"318",2020-02-21 06:37:00,58
"319",2020-02-22 14:13:00,135
"320",2020-02-23 10:33:00,52
"321",2020-02-24 14:29:00,104
"322",2020-02-25 12:14:00,155
"323",2020-02-26 11:08:00,206
"324",2020-02-27 07:20:00,56
"325",2020-02-28 15:06:00,79
"326",2020-02-29 08:21:00,55
"327",2020-03-01 06:42:00,34
"328",2020-03-02 08:34:00,93
"329",2020-03-03 13:38:00,115
"330",2020-03-04 11:15:00,49
"331",2020-03-05 15:09:00,72
"332",2020-03-06 10:21:00,52
"333",2020-03-07 11:25:00,40
"334",2020-03-08 13:51:00,26
"335",2020-03-09 06:46:00,18
"336",2020-03-10 08:15:00,29
"337",2020-03-11 14:48:00,55
"338",2020-03-12 09:29:00,62
"339",2020-03-13 14:12:00,30
"340",2020-03-14 12:37:00,96
"341",2020-03-15 13:56:00,63
"342",2020-03-16 08:21:00,40
"343",2020-03-17 09:32:00,65
"344",2020-03-18 11:28:00,88
"345",2020-03-19 06:47:00,91
"346",2020-03-20 11:44:00,96
"347",2020-03-21 11:20:00,66
"348",2020-03-22 08:22:00,34
"349",2020-03-23 11:02:00,86
"350",2020-03-24 10:28:00,57
"351",2020-03-25 10:26:00,47
"352",2020-03-26 10:55:00,44
"353",2020-03-27 10:25:00,54
"354",2020-03-28 11:59:00,55
"355",2020-03-29 11:04:00,37
"356",2020-03-30 10:38:00,33
"357",2020-03-31 10:41:00,48
"358",2020-04-01 08:50:00,55
"359",2020-04-02 06:58:00,34
"360",2020-04-03 08:09:00,42
"361",2020-04-04 10:30:00,71
"362",2020-04-05 09:37:00,32
"363",2020-04-06 09:28:00,47
"364",2020-04-07 09:25:00,88
"365",2020-04-08 08:45:00,42
"366",2020-04-09 11:56:00,75
